id,name,firstname,age,birth_date,nationality,height,weight,injured,league,team,season,games_appearances,games_lineups,games_minutes,games_position,total_minutes,reason,tiempo_lesion_2,tiempo_lesion,numero_lesiones_jugador
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,UEFA Champions League,Barcelona,2021,1,0,15,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Heart Problems,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
642,S. Agüero,Sergio Leonel,32,1988-06-02 00:00:00.000000,Argentina,173 cm,70 kg,True,Club Friendlies,Barcelona,2021,0,0,0,Attacker,166,Calf Injury,8.0,113 days,2.0
872,M. Pjanić,Miralem,30,1990-04-02 00:00:00.000000,Bosnia and Herzegovina,178 cm,72 kg,False,La Liga,Barcelona,2021,0,0,0,Midfielder,88,,,,
872,M. Pjanić,Miralem,30,1990-04-02 00:00:00.000000,Bosnia and Herzegovina,178 cm,72 kg,False,Club Friendlies,Barcelona,2021,3,1,88,Midfielder,88,,,,
33085,H. Abe,Hiroki,21,1999-01-28 00:00:00.000000,Japan,173 cm,64 kg,False,Club Friendlies,Barcelona,2021,1,0,44,Attacker,88,,,,
33085,H. Abe,Hiroki,21,1999-01-28 00:00:00.000000,Japan,173 cm,64 kg,False,Club Friendlies,Barcelona,2021,1,0,44,Attacker,88,,,,
46725,R. Manaj,Rey,23,1997-02-24 00:00:00.000000,Albania,182 cm,76 kg,False,Club Friendlies,Barcelona,2021,4,1,104,Attacker,208,,,,
46725,R. Manaj,Rey,23,1997-02-24 00:00:00.000000,Albania,182 cm,76 kg,False,La Liga,Barcelona,2021,0,0,0,Attacker,208,,,,
46725,R. Manaj,Rey,23,1997-02-24 00:00:00.000000,Albania,182 cm,76 kg,False,Club Friendlies,Barcelona,2021,4,1,104,Attacker,208,,,,
129967,Lucas de Vega,Lucas,20,2000-01-16 00:00:00.000000,Brazil,178 cm,74 kg,False,La Liga,Barcelona,2021,0,0,0,Midfielder,0,,,,
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,La Liga,Barcelona,2021,10,3,332,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,Copa del Rey,Barcelona,2021,1,0,35,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Muscle Injury,40.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Lacking Match Fitness,12.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Europa League,Barcelona,2021,0,0,0,Attacker,520,Knee Injury,23.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
135775,Ansu Fati,,-2,2023-12-06 14:07:33.297368,,,,True,UEFA Champions League,Barcelona,2021,3,1,153,Attacker,520,Thigh Injury,32.0,246 days,4.0
